logTime,정읍권_정읍시 마곡(배) 유량 금일적산차(46951),weekday,hour,is_holiday,is_weekend,month,정읍시_마곡(배) 1소블록 유량적산차(48419),정읍시_마곡(배) 2소블록 유량적산차(48423),정읍시_마곡(배) 3소블록 유량적산차(48427),정읍시_마곡(배) 4소블록 유량적산차(48431),정읍시_마곡(배) 5소블록 유량적산차(48435),정읍시_마곡(배) 7소블록 유량적산차(48443),정읍시_마곡(배) 8소블록 유량적산차(48447),정읍시_마곡(배) 9소블록 유량적산차(48451),목련_구간사용량(㎥),삼화그린_구간사용량(㎥),수성주공3_구간사용량(㎥),제일_구간사용량(㎥),한국원자력_구간사용량(㎥)
2025-05-11 14:00:00,667.0,6,14,0,1,5,9.0,8.0,74.0,123.0,105.0,40.0,30.0,71.0,230.1904,462.80736196319015,329.7856,590.5307999999999,257.6208588957055
2025-05-11 15:00:00,552.0,6,15,0,1,5,9.0,6.0,60.5,177.0,55.0,40.0,30.0,38.0,234.25594285714288,471.0717791411043,335.6746285714285,601.0147428571428,262.1533742331289
2025-05-11 16:00:00,488.0,6,16,0,1,5,8.0,5.0,47.0,134.0,57.0,37.0,90.0,32.0,238.32148571428573,479.33619631901837,341.5636571428571,611.4986857142856,266.6858895705522
2025-05-11 17:00:00,539.0,6,17,0,1,5,8.0,7.0,56.5,117.0,56.0,39.0,80.0,32.0,242.3870285714286,487.6006134969325,347.4526857142857,621.9826285714284,271.21840490797547
2025-05-11 18:00:00,676.0,6,18,0,1,5,9.0,6.0,66.0,152.0,74.0,44.0,45.0,39.0,246.45257142857145,495.8650306748466,353.34171428571426,632.4665714285713,275.7509202453988
2025-05-11 19:00:00,723.0,6,19,0,1,5,16.0,9.0,73.5,131.0,67.0,44.0,34.0,39.0,250.5181142857143,504.12944785276073,359.23074285714284,642.9505142857142,280.2834355828221
2025-05-11 20:00:00,752.0,6,20,0,1,5,11.0,8.0,81.0,135.0,113.0,44.0,78.0,39.0,254.58365714285716,512.3938650306749,365.11977142857137,653.434457142857,284.8159509202454
2025-05-11 21:00:00,733.0,6,21,0,1,5,10.0,7.0,73.0,164.0,66.0,43.0,99.0,38.0,258.6492,520.658282208589,371.00879999999995,663.9183999999999,289.34846625766875
2025-05-11 22:00:00,698.0,6,22,0,1,5,9.0,5.0,119.0,215.0,58.0,39.0,43.0,38.0,262.7147428571428,528.922699386503,376.89782857142853,674.4023428571428,293.88098159509207
2025-05-11 23:00:00,391.0,6,23,0,1,5,9.0,5.0,86.0,115.0,39.0,30.0,30.0,29.0,266.7802857142857,537.1871165644171,382.7868571428571,684.8862857142856,298.4134969325154
2025-05-12 00:00:00,342.0,0,0,0,0,5,9.0,4.0,90.0,95.0,40.0,22.0,20.0,24.0,270.84582857142857,545.4515337423313,388.6758857142857,695.3702285714285,302.9460122699387
2025-05-12 01:00:00,342.0,0,1,0,0,5,8.0,3.0,56.0,70.0,36.0,15.0,18.0,22.0,274.91137142857144,553.7159509202454,394.5649142857142,705.8541714285714,307.478527607362
2025-05-12 02:00:00,415.0,0,2,0,0,5,12.0,2.0,14.0,79.0,37.0,14.0,31.0,19.0,278.97691428571426,561.9803680981595,400.4539428571428,716.3381142857141,312.0110429447853
2025-05-12 03:00:00,366.0,0,3,0,0,5,15.0,3.0,11.0,48.0,33.0,12.0,40.0,19.0,283.04245714285713,570.2447852760736,406.3429714285714,726.822057142857,316.5435582822086
2025-05-12 04:00:00,242.0,0,4,0,0,5,12.0,2.0,9.0,46.0,38.0,11.0,55.0,17.0,287.108,578.5092024539878,412.23199999999997,737.3059999999999,321.0760736196319
2025-05-12 05:00:00,229.0,0,5,0,0,5,10.0,3.0,13.0,47.0,45.0,15.0,44.0,20.0,291.1735428571428,586.7736196319019,418.12102857142855,747.7899428571427,325.60858895705525
2025-05-12 06:00:00,289.0,0,6,0,0,5,11.0,4.0,24.0,69.0,46.0,23.0,25.0,24.0,295.2390857142857,595.0380368098159,424.0100571428571,758.2738857142856,330.14110429447857
2025-05-12 07:00:00,416.0,0,7,0,0,5,17.0,7.0,43.0,98.0,69.0,38.0,26.0,33.0,299.30462857142857,603.30245398773,429.89908571428566,768.7578285714285,334.6736196319019
2025-05-12 08:00:00,901.0,0,8,0,0,5,29.0,9.0,48.5,183.0,74.5,50.0,31.0,43.0,303.37017142857144,611.5668711656441,435.78811428571424,779.2417714285713,339.2061349693252
2025-05-12 09:00:00,781.0,0,9,0,0,5,45.0,8.0,54.0,157.0,80.0,56.0,78.0,52.0,307.43571428571425,619.8312883435583,441.6771428571428,789.7257142857142,343.7386503067485
2025-05-12 10:00:00,756.0,0,10,0,0,5,50.0,8.0,66.0,108.0,89.0,48.0,91.0,50.0,311.5012571428571,628.0957055214724,447.5661714285714,800.209657142857,348.2711656441718
2025-05-12 11:00:00,779.0,0,11,0,0,5,57.0,6.0,112.0,114.0,87.0,47.0,37.0,48.0,315.5668,636.3601226993865,453.45519999999993,810.6935999999998,352.8036809815951
2025-05-12 12:00:00,665.0,0,12,0,0,5,63.0,6.0,43.0,102.0,81.0,38.0,35.0,48.0,319.6323428571429,644.6245398773005,459.3442285714285,821.1775428571427,357.3361963190184
2025-05-12 13:00:00,757.0,0,13,0,0,5,72.0,7.0,58.0,142.0,80.0,39.0,42.0,60.0,323.6978857142857,652.8889570552147,465.2332571428571,831.6614857142856,361.86871165644175
2025-05-12 14:00:00,742.0,0,14,0,0,5,62.0,6.0,49.0,109.0,88.0,41.0,39.0,66.5,327.76342857142856,661.1533742331288,471.1222857142857,842.1454285714284,366.40122699386507
2025-05-12 15:00:00,704.0,0,15,0,0,5,58.0,6.0,40.0,99.0,78.0,36.0,33.0,73.0,331.82897142857144,669.4177914110429,477.01131428571426,852.6293714285713,370.9337423312884
2025-05-12 16:00:00,553.0,0,16,0,0,5,52.0,6.0,37.0,92.0,80.66666666666667,32.0,34.0,79.5,335.89451428571425,677.682208588957,482.9003428571428,863.1133142857142,375.4662576687117
2025-05-12 17:00:00,758.0,0,17,0,0,5,47.0,5.0,48.5,174.0,83.33333333333333,36.0,81.0,86.0,339.9600571428571,685.9466257668712,488.78937142857137,873.5972571428571,379.998773006135
2025-05-12 18:00:00,631.0,0,18,0,0,5,47.0,7.0,60.0,156.0,86.0,44.0,85.0,42.0,344.0256,694.2110429447853,494.67839999999995,884.0811999999999,384.53128834355834
2025-05-12 19:00:00,766.0,0,19,0,0,5,31.0,9.0,108.0,137.0,82.0,52.0,60.0,41.0,348.09114285714287,702.4754601226994,500.56742857142854,894.5651428571427,389.0638036809816
2025-05-12 20:00:00,771.0,0,20,0,0,5,26.0,7.0,102.0,142.0,72.0,53.0,46.0,43.0,352.1566857142857,710.7398773006134,506.4564571428571,905.0490857142856,393.5963190184049
2025-05-12 21:00:00,823.0,0,21,0,0,5,22.0,6.0,96.0,168.0,69.0,47.0,89.0,41.0,356.22222857142856,719.0042944785276,512.3454857142857,915.5330285714284,398.12883435582825
2025-05-12 22:00:00,682.0,0,22,0,0,5,20.0,6.0,90.0,142.0,59.0,43.0,83.0,35.0,360.28777142857143,727.2687116564417,518.2345142857142,926.0169714285713,402.66134969325157
2025-05-12 23:00:00,488.0,0,23,0,0,5,14.0,4.0,57.0,159.0,113.0,30.0,23.0,26.0,364.3533142857143,735.5331288343558,524.1235428571428,936.5009142857142,407.1938650306749
2025-05-13 00:00:00,309.0,1,0,0,0,5,13.0,3.0,31.0,104.0,46.0,22.0,20.0,20.0,368.4188571428571,743.7975460122699,530.0125714285714,946.984857142857,411.7263803680982
2025-05-13 01:00:00,309.0,1,1,0,0,5,11.0,3.0,21.0,71.0,39.0,19.0,18.0,18.0,372.4844,752.061963190184,535.9015999999999,957.4687999999999,416.2588957055215
2025-05-13 02:00:00,366.0,1,2,0,0,5,15.0,2.0,13.0,54.0,36.0,14.0,15.0,17.0,376.54994285714287,760.3263803680982,541.7906285714286,967.9527428571428,420.79141104294484
2025-05-13 03:00:00,413.0,1,3,0,0,5,19.0,3.0,12.0,76.0,42.0,13.0,18.0,16.0,380.6154857142857,768.5907975460123,547.6796571428571,978.4366857142855,425.32392638036816
2025-05-13 04:00:00,306.0,1,4,0,0,5,18.0,2.0,92.0,44.0,40.0,12.0,21.0,15.0,384.68102857142856,776.8552147239263,553.5686857142856,988.9206285714284,429.8564417177914
2025-05-13 05:00:00,212.0,1,5,0,0,5,16.0,3.0,13.0,51.0,43.0,14.0,16.0,17.0,388.74657142857143,785.1196319018404,559.4577142857142,999.4045714285713,434.38895705521475
2025-05-13 06:00:00,292.0,1,6,0,0,5,16.0,5.0,25.0,71.0,59.0,23.0,24.0,23.0,392.8121142857143,793.3840490797546,565.3467428571428,1009.8885142857141,438.92147239263807
2025-05-13 07:00:00,482.0,1,7,0,0,5,18.0,7.0,59.0,98.0,87.0,32.0,62.0,32.0,396.8776571428571,801.6484662576687,571.2357714285714,1020.372457142857,443.4539877300614
2025-05-13 08:00:00,840.0,1,8,0,0,5,33.0,7.0,61.5,143.0,96.0,44.0,107.0,43.0,400.9432,809.9128834355828,577.1247999999999,1030.8564,447.9865030674847
2025-05-13 09:00:00,785.0,1,9,0,0,5,54.0,8.0,64.0,135.0,90.0,49.0,65.0,45.0,405.00874285714286,818.1773006134969,583.0138285714285,1041.3403428571428,452.519018404908
2025-05-13 10:00:00,760.0,1,10,0,0,5,64.0,7.0,43.0,113.0,85.0,45.0,54.0,45.0,409.07428571428574,826.4417177914111,588.9028571428571,1051.8242857142857,457.05153374233134
2025-05-13 11:00:00,685.0,1,11,0,0,5,66.0,6.0,51.0,108.0,80.0,39.0,34.0,56.0,413.13982857142855,834.7061349693251,594.7918857142856,1062.3082285714286,461.58404907975466
2025-05-13 12:00:00,773.0,1,12,0,0,5,65.0,6.0,112.0,133.0,80.0,41.0,34.0,60.0,417.2053714285714,842.9705521472392,600.6809142857143,1072.7921714285715,466.116564417178
2025-05-13 13:00:00,813.0,1,13,0,0,5,59.0,6.0,39.0,181.0,80.0,43.0,45.0,62.333333333333336,421.2709142857143,851.2349693251533,606.5699428571428,1083.2761142857144,470.64907975460125
2025-05-13 14:00:00,794.0,1,14,0,0,5,60.0,6.0,46.0,112.0,81.0,41.0,98.0,64.66666666666667,425.3364571428571,859.4993865030675,612.4589714285713,1093.760057142857,475.18159509202457
2025-05-13 15:00:00,658.0,1,15,0,0,5,58.0,6.0,42.0,89.0,72.0,38.0,46.0,67.0,429.402,867.7638036809816,618.348,1104.244,479.7141104294479
2025-05-13 16:00:00,612.0,1,16,0,0,5,64.0,6.0,50.0,91.0,73.0,33.0,33.0,36.0,433.46754285714286,876.0282208588957,624.2370285714285,1114.7279428571428,484.2466257668712
2025-05-13 17:00:00,559.0,1,17,0,0,5,59.0,6.0,111.0,100.0,75.0,35.0,36.0,42.0,437.53308571428573,884.2926380368098,630.1260571428571,1125.2118857142857,488.7791411042945
2025-05-13 18:00:00,612.0,1,18,0,0,5,60.0,6.0,56.0,147.0,78.0,41.0,36.0,42.0,441.59862857142855,892.557055214724,636.0150857142856,1135.6958285714286,493.31165644171784
2025-05-13 19:00:00,657.0,1,19,0,0,5,57.0,9.0,71.0,133.0,81.0,52.0,47.0,45.0,445.6641714285714,900.821472392638,641.9041142857142,1146.1797714285715,497.84417177914116
2025-05-13 20:00:00,925.0,1,20,0,0,5,44.0,8.0,74.0,175.0,82.0,48.0,106.0,46.0,449.7297142857143,909.0858895705521,647.7931428571428,1156.6637142857141,502.3766871165645
2025-05-13 21:00:00,794.0,1,21,0,0,5,31.0,6.0,77.0,206.0,67.0,47.0,70.0,42.0,453.79525714285717,917.3503067484662,653.6821714285713,1167.147657142857,506.9092024539878
2025-05-13 22:00:00,816.0,1,22,0,0,5,27.0,6.0,64.5,212.0,58.0,37.0,57.0,34.0,457.8608,925.6147239263803,659.5712,1177.6316,511.44171779141107
2025-05-13 23:00:00,629.0,1,23,0,0,5,22.0,4.0,52.0,155.0,63.0,29.0,45.0,26.0,461.92634285714286,933.8791411042945,665.4602285714285,1188.1155428571428,515.9742331288344
2025-05-14 00:00:00,523.0,2,0,0,0,5,19.0,4.0,114.0,122.0,94.0,27.0,88.0,20.0,465.99188571428573,942.1435582822086,671.349257142857,1198.5994857142857,520.5067484662577
2025-05-14 01:00:00,523.0,2,1,0,0,5,16.0,2.0,21.0,76.0,56.0,18.0,39.0,18.0,470.05742857142855,950.4079754601227,677.2382857142857,1209.0834285714286,525.039263803681
2025-05-14 02:00:00,224.0,2,2,0,0,5,25.0,3.0,12.0,57.0,39.0,15.0,15.0,17.0,474.1229714285714,958.6723926380367,683.1273142857142,1219.5673714285713,529.5717791411043
2025-05-14 03:00:00,203.0,2,3,0,0,5,24.0,2.0,10.0,51.0,36.0,13.0,15.0,14.0,478.1885142857143,966.9368098159509,689.0163428571428,1230.0513142857142,534.1042944785275
2025-05-14 04:00:00,318.0,2,4,0,0,5,21.0,2.0,11.0,47.0,41.0,12.0,16.0,16.0,482.25405714285716,975.201226993865,694.9053714285714,1240.535257142857,538.6368098159509
2025-05-14 05:00:00,398.0,2,5,0,0,5,20.0,3.0,12.0,51.0,45.0,14.0,17.0,17.0,486.3196,983.4656441717791,700.7943999999999,1251.0192,543.1693251533742
2025-05-14 06:00:00,366.0,2,6,0,0,5,19.0,4.0,24.0,70.0,52.0,22.0,23.0,22.0,490.38514285714285,991.7300613496932,706.6834285714285,1261.5031428571428,547.7018404907975
2025-05-14 07:00:00,421.0,2,7,0,0,5,23.0,8.0,44.0,97.0,78.0,36.0,27.0,30.0,494.4506857142857,999.9944785276074,712.572457142857,1271.9870857142857,552.2343558282208
2025-05-14 08:00:00,624.0,2,8,0,0,5,32.0,8.0,103.0,164.0,94.0,50.0,42.0,43.0,498.51622857142854,1008.2588957055215,718.4614857142857,1282.4710285714286,556.7668711656441
2025-05-14 09:00:00,922.0,2,9,0,0,5,46.0,8.0,105.5,207.0,89.0,53.0,102.0,45.0,502.5817714285714,1016.5233128834356,724.3505142857142,1292.9549714285713,561.2993865030675
2025-05-14 10:00:00,817.0,2,10,0,0,5,54.0,7.0,108.0,117.0,88.0,45.0,63.0,43.0,506.6473142857143,1024.7877300613497,730.2395428571427,1303.4389142857142,565.8319018404908
2025-05-14 11:00:00,751.0,2,11,0,0,5,60.0,7.0,70.0,140.0,87.0,44.0,37.0,44.0,510.71285714285716,1033.0521472392638,736.1285714285714,1313.922857142857,570.3644171779141
2025-05-14 12:00:00,671.0,2,12,0,0,5,58.0,7.0,39.0,108.0,75.0,39.0,33.0,52.0,514.7784,1041.316564417178,742.0175999999999,1324.4068,574.8969325153374
2025-05-14 13:00:00,716.0,2,13,0,0,5,60.0,8.0,41.0,104.0,72.0,36.0,38.0,49.25,518.8439428571429,1049.580981595092,747.9066285714285,1334.8907428571429,579.4294478527607
2025-05-14 14:00:00,742.0,2,14,0,0,5,58.0,8.0,43.0,117.0,83.0,36.0,41.0,46.5,522.9094857142857,1057.845398773006,753.7956571428571,1345.3746857142858,583.9619631901841
2025-05-14 15:00:00,578.0,2,15,0,0,5,57.0,8.0,44.0,96.0,75.0,36.0,37.0,43.75,526.9750285714285,1066.1098159509202,759.6846857142856,1355.8586285714284,588.4944785276074
2025-05-14 16:00:00,486.0,2,16,0,0,5,53.0,7.0,41.0,95.0,84.0,32.0,53.0,41.0,531.0405714285714,1074.3742331288342,765.5737142857142,1366.3425714285713,593.0269938650307
2025-05-14 17:00:00,768.0,2,17,0,0,5,53.0,7.0,121.0,150.0,90.0,34.0,82.0,42.0,535.1061142857143,1082.6386503067483,771.4627428571428,1376.8265142857142,597.559509202454
2025-05-14 18:00:00,831.0,2,18,0,0,5,50.0,7.0,62.0,165.0,100.0,43.0,85.0,41.0,539.1716571428572,1090.9030674846626,777.3517714285714,1387.310457142857,602.0920245398773
2025-05-14 19:00:00,770.0,2,19,0,0,5,32.0,9.0,78.0,144.0,110.0,48.0,46.0,44.0,543.2372,1099.1674846625767,783.2407999999999,1397.7944,606.6245398773007
2025-05-14 20:00:00,813.0,2,20,0,0,5,23.0,7.0,80.5,170.0,70.0,48.0,36.0,43.0,547.3027428571429,1107.4319018404908,789.1298285714284,1408.278342857143,611.157055214724
2025-05-14 21:00:00,737.0,2,21,0,0,5,21.0,7.0,83.0,150.0,66.0,45.0,88.0,42.0,551.3682857142857,1115.696319018405,795.0188571428571,1418.7622857142856,615.6895705521472
2025-05-14 22:00:00,677.0,2,22,0,0,5,19.0,5.0,70.5,139.0,52.0,40.0,95.0,35.0,555.4338285714285,1123.960736196319,800.9078857142856,1429.2462285714284,620.2220858895705
2025-05-14 23:00:00,422.0,2,23,0,0,5,15.0,5.0,58.0,150.0,48.0,32.0,32.0,25.0,559.4993714285714,1132.225153374233,806.7969142857143,1439.7301714285713,624.7546012269938
2025-05-15 00:00:00,362.0,3,0,0,0,5,13.0,2.0,36.0,140.0,39.0,27.0,34.0,19.0,563.5649142857143,1140.4895705521471,812.6859428571428,1450.2141142857142,629.2871165644171
2025-05-15 01:00:00,362.0,3,1,0,0,5,27.0,3.0,104.0,118.0,35.0,22.0,38.0,18.0,567.6304571428572,1148.7539877300612,818.5749714285713,1460.6980571428571,633.8196319018405
2025-05-15 02:00:00,414.0,3,2,0,0,5,37.0,3.0,12.0,60.0,33.0,14.0,22.0,16.0,571.696,1157.0184049079755,824.4639999999999,1471.182,638.3521472392638
2025-05-15 03:00:00,278.0,3,3,0,0,5,27.0,2.0,10.0,54.0,32.0,13.0,15.0,15.0,575.7615428571429,1165.2828220858896,830.3530285714285,1481.665942857143,642.8846625766871
2025-05-15 04:00:00,240.0,3,4,0,0,5,15.0,3.0,10.0,48.0,90.0,12.0,15.0,14.0,579.8270857142857,1173.5472392638037,836.2420571428571,1492.1498857142856,647.4171779141104
2025-05-15 05:00:00,210.0,3,5,0,0,5,15.0,2.0,14.0,53.0,36.0,17.0,16.0,16.0,583.8926285714285,1181.8116564417178,842.1310857142856,1502.6338285714285,651.9496932515337
2025-05-15 06:00:00,280.0,3,6,0,0,5,14.0,6.0,24.0,72.0,45.0,22.0,24.0,19.0,587.9581714285714,1190.0760736196319,848.0201142857142,1513.1177714285714,656.4822085889571
2025-05-15 07:00:00,529.0,3,7,0,0,5,19.0,7.0,43.0,129.0,64.0,35.0,38.0,26.0,592.0237142857143,1198.340490797546,853.9091428571428,1523.6017142857143,661.0147239263804
2025-05-15 08:00:00,840.0,3,8,0,0,5,27.0,8.0,50.0,121.0,113.0,45.0,97.0,33.0,596.0892571428572,1206.60490797546,859.7981714285713,1534.0856571428571,665.5472392638037
2025-05-15 09:00:00,752.0,3,9,0,0,5,42.0,8.0,57.0,118.0,120.0,45.0,72.0,39.0,600.1548,1214.8693251533741,865.6872,1544.5696,670.079754601227
2025-05-15 10:00:00,696.0,3,10,0,0,5,56.0,6.0,47.0,124.0,76.0,41.0,41.0,44.0,604.2203428571429,1223.1337423312882,871.5762285714285,1555.0535428571427,674.6122699386503
2025-05-15 11:00:00,786.0,3,11,0,0,5,60.0,7.0,92.0,177.0,76.0,40.0,33.0,55.0,608.2858857142858,1231.3981595092025,877.465257142857,1565.5374857142856,679.1447852760737
2025-05-15 12:00:00,709.0,3,12,0,0,5,60.0,7.0,80.0,111.0,104.0,41.0,36.0,41.0,612.3514285714285,1239.6625766871166,883.3542857142857,1576.0214285714285,683.677300613497
2025-05-15 13:00:00,704.0,3,13,0,0,5,59.0,8.0,49.0,114.0,104.0,42.0,39.0,45.0,616.4169714285714,1247.9269938650307,889.2433142857142,1586.5053714285714,688.2098159509203
2025-05-15 14:00:00,707.0,3,14,0,0,5,60.0,6.0,57.0,108.0,70.0,38.0,40.0,47.75,620.4825142857143,1256.1914110429448,895.1323428571428,1596.9893142857143,692.7423312883435
2025-05-15 15:00:00,597.0,3,15,0,0,5,59.0,7.0,40.0,97.0,90.0,39.0,38.0,50.5,624.5480571428571,1264.4558282208588,901.0213714285713,1607.4732571428572,697.2748466257668
2025-05-15 16:00:00,637.0,3,16,0,0,5,58.0,7.0,36.0,118.0,85.0,34.0,95.0,53.25,628.6136,1272.720245398773,906.9103999999999,1617.9571999999998,701.8073619631901
2025-05-15 17:00:00,532.0,3,17,0,0,5,53.0,6.0,74.0,107.0,82.0,34.0,61.0,56.0,632.6791428571429,1280.984662576687,912.7994285714285,1628.4411428571427,706.3398773006135
2025-05-15 18:00:00,689.0,3,18,0,0,5,41.0,7.0,119.0,134.0,76.0,40.0,56.0,42.0,636.7446857142858,1289.249079754601,918.688457142857,1638.9250857142856,710.8723926380368
2025-05-15 19:00:00,827.0,3,19,0,0,5,31.0,8.0,107.0,204.0,74.0,51.0,47.0,45.0,640.8102285714285,1297.5134969325154,924.5774857142857,1649.4090285714285,715.4049079754601
2025-05-15 20:00:00,867.0,3,20,0,0,5,29.0,7.0,94.0,173.0,70.0,46.0,69.0,45.0,644.8757714285714,1305.7779141104295,930.4665142857142,1659.8929714285714,719.9374233128834
2025-05-15 21:00:00,758.0,3,21,0,0,5,25.0,6.0,81.0,143.0,66.0,43.0,101.0,44.0,648.9413142857143,1314.0423312883436,936.3555428571427,1670.3769142857143,724.4699386503067
2025-05-15 22:00:00,712.0,3,22,0,0,5,20.0,6.0,69.0,135.0,50.0,38.0,53.0,32.0,653.0068571428571,1322.3067484662577,942.2445714285714,1680.860857142857,729.0024539877301
2025-05-15 23:00:00,466.0,3,23,0,0,5,15.0,5.0,57.0,147.0,48.0,29.0,26.0,28.0,657.0724,1330.5711656441717,948.1335999999999,1691.3447999999999,733.5349693251534
2025-05-16 00:00:00,305.0,4,0,0,0,5,13.0,4.0,38.0,97.0,42.0,24.0,20.0,20.0,661.1379428571429,1338.8355828220858,954.0226285714285,1701.8287428571427,738.0674846625767
2025-05-16 01:00:00,305.0,4,1,0,0,5,9.0,3.0,108.0,73.0,40.0,21.0,26.0,19.0,665.2034857142858,1347.1,959.911657142857,1712.3126857142856,742.6
2025-05-16 02:00:00,347.0,4,2,0,0,5,18.0,3.0,14.0,59.0,37.0,15.0,16.0,16.0,669.2690285714285,0.0,965.8006857142856,1722.7966285714285,3.6
2025-05-16 03:00:00,384.0,4,3,0,0,5,19.0,3.0,11.0,53.0,35.0,12.0,17.0,16.0,673.3345714285714,0.0,971.6897142857142,1733.2805714285714,3.5
2025-05-16 04:00:00,235.0,4,4,0,0,5,16.0,2.0,10.0,50.0,37.0,12.0,15.0,14.0,677.4001142857143,0.0,977.5787428571427,1743.7645142857143,3.5
2025-05-16 05:00:00,278.0,4,5,0,0,5,15.0,3.0,12.0,72.0,46.0,15.0,40.0,16.0,681.4656571428571,0.0,983.4677714285714,1754.248457142857,3.5
2025-05-16 06:00:00,335.0,4,6,0,0,5,16.0,5.0,22.0,81.0,49.0,22.0,74.0,20.0,685.5312,0.0,989.3567999999999,1764.7323999999999,3.6
2025-05-16 07:00:00,419.0,4,7,0,0,5,19.0,7.0,42.0,97.0,72.0,36.0,26.0,28.0,689.5967428571429,0.0,995.2458285714284,1775.2163428571428,3.7
2025-05-16 08:00:00,778.0,4,8,0,0,5,31.0,8.0,48.5,122.0,76.0,47.0,46.0,35.0,693.6622857142858,0.0,1001.1348571428571,1785.7002857142857,4.3
2025-05-16 09:00:00,750.0,4,9,0,0,5,51.0,8.0,55.0,107.0,80.0,47.0,80.0,40.0,697.7278285714286,0.0,1007.0238857142856,1796.1842285714285,5.0
2025-05-16 10:00:00,828.0,4,10,0,0,5,58.0,6.0,52.0,113.0,73.0,44.0,115.0,45.0,701.7933714285714,0.0,1012.9129142857142,1806.6681714285714,5.0
2025-05-16 11:00:00,680.0,4,11,0,0,5,58.0,6.0,49.0,125.0,72.0,45.0,37.0,45.0,705.8589142857143,0.0,1018.8019428571428,1817.152114285714,4.3
2025-05-16 12:00:00,724.0,4,12,0,0,5,61.0,6.0,53.0,98.0,71.0,40.0,44.0,60.0,709.9244571428571,20.9,1024.6909714285714,1827.636057142857,4.5
2025-05-16 13:00:00,782.0,4,13,0,0,5,56.0,7.0,52.0,176.0,75.0,42.0,44.0,68.66666666666667,713.99,62.1,1030.58,1838.12,4.6
2025-05-16 14:00:00,571.0,4,14,0,0,5,47.0,5.0,53.0,134.0,78.0,36.0,42.0,77.33333333333333,4.13,62.1,0.0,8.47,11.6
2025-05-16 15:00:00,577.0,4,15,0,0,5,46.0,6.0,42.0,125.0,82.0,35.0,39.0,86.0,4.1,44.7,26.06,8.36,7.2
2025-05-16 16:00:00,641.0,4,16,0,0,5,48.0,6.0,42.0,103.0,101.0,35.0,35.0,39.0,4.01,0.0,0.05,8.6,4.5
2025-05-16 17:00:00,775.0,4,17,0,0,5,35.0,6.0,51.0,108.0,93.0,38.0,55.0,40.0,5.22,0.0,0.0,8.59,4.4
2025-05-16 18:00:00,660.0,4,18,0,0,5,30.0,7.0,60.0,122.0,75.0,45.0,103.0,41.0,6.44,0.0,0.0,10.7,4.2
2025-05-16 19:00:00,628.0,4,19,0,0,5,26.0,7.0,64.5,160.0,78.0,45.0,35.0,44.0,7.22,0.0,27.47,12.65,4.1
2025-05-16 20:00:00,512.0,4,20,0,0,5,21.0,6.0,69.0,142.0,68.0,46.0,34.0,43.0,6.61,0.0,0.0,15.25,3.9
2025-05-16 21:00:00,720.0,4,21,0,0,5,18.0,5.0,72.0,172.0,58.0,44.0,67.0,40.0,5.32,0.0,0.0,16.76,3.6
2025-05-16 22:00:00,805.0,4,22,0,0,5,15.0,4.0,60.5,168.0,56.0,38.0,111.0,38.0,5.85,0.0,25.88,19.42,3.6
2025-05-16 23:00:00,595.0,4,23,0,0,5,12.0,4.0,49.0,114.0,97.0,32.0,67.0,29.0,3.78,0.0,0.0,20.6,3.6
2025-05-17 00:00:00,326.0,5,0,0,1,5,12.0,3.0,36.0,101.0,56.0,23.0,24.0,22.0,3.32,0.0,0.0,19.36,3.7
2025-05-17 01:00:00,326.0,5,1,0,1,5,9.0,4.0,25.0,72.0,37.0,20.0,22.0,22.0,2.46,0.0,0.0,9.95,3.7
2025-05-17 02:00:00,332.0,5,2,0,1,5,9.0,2.0,17.0,58.0,34.0,15.0,18.0,19.0,1.61,0.0,0.0,7.57,3.5
2025-05-17 03:00:00,369.0,5,3,0,1,5,9.0,3.0,12.0,50.0,31.0,15.0,16.0,18.0,1.69,0.0,0.0,5.57,3.5
2025-05-17 04:00:00,268.0,5,4,0,1,5,9.0,2.0,11.0,50.0,31.0,14.0,16.0,18.0,1.63,0.0,0.0,4.69,3.5
2025-05-17 05:00:00,283.0,5,5,0,1,5,8.0,3.0,99.0,53.0,37.0,15.0,17.0,18.0,2.05,0.0,0.0,4.4,3.4
2025-05-17 06:00:00,264.0,5,6,0,1,5,7.0,5.0,25.0,67.0,43.0,23.0,22.0,21.0,2.66,0.0,0.0,4.63,3.4
2025-05-17 07:00:00,373.0,5,7,0,1,5,10.0,6.0,34.0,113.0,62.0,34.0,23.0,27.0,4.47,0.0,27.23,4.58,3.5
2025-05-17 08:00:00,633.0,5,8,0,1,5,16.0,8.0,45.0,96.0,73.0,40.0,61.0,33.0,7.21,0.0,0.0,7.79,3.4
2025-05-17 09:00:00,788.0,5,9,0,1,5,20.0,8.0,49.5,123.0,80.0,44.0,96.0,39.0,8.38,0.0,0.0,13.96,3.4
2025-05-17 10:00:00,824.0,5,10,0,1,5,17.0,7.0,54.0,204.0,81.0,45.0,44.0,47.0,6.88,0.0,24.73,14.87,3.5
2025-05-17 11:00:00,603.0,5,11,0,1,5,20.0,8.0,55.0,125.0,82.0,47.0,32.0,50.0,6.68,0.0,0.0,17.16,3.4
2025-05-17 12:00:00,618.0,5,12,0,1,5,17.0,8.0,54.0,122.0,124.0,44.0,34.0,47.0,5.82,0.0,0.0,17.14,3.4
